#iterations: 72710
#========================================================
#               x[1]                y[2]           Charge[3]        Potential[4]
       7.8740157e-03       3.2283465e-01       0.0000000e+00       9.8107638e-06
       7.8740157e-03       3.3070866e-01       0.0000000e+00       9.7224946e-06
       7.8740157e-03       3.3858268e-01       0.0000000e+00       9.6009128e-06
       7.8740157e-03       3.4645669e-01       0.0000000e+00       9.4449469e-06
       7.8740157e-03       3.5433071e-01       0.0000000e+00       9.2537029e-06
       7.8740157e-03       3.6220472e-01       0.0000000e+00       9.0264927e-06
       7.8740157e-03       3.7007874e-01       0.0000000e+00       8.7628601e-06
       7.8740157e-03       3.7795276e-01       0.0000000e+00       8.4626058e-06
       7.8740157e-03       3.8582677e-01       0.0000000e+00       8.1258088e-06
       7.8740157e-03       3.9370079e-01       0.0000000e+00       7.7528434e-06
       7.8740157e-03       4.0157480e-01       0.0000000e+00       7.3443927e-06
       7.8740157e-03       4.0944882e-01       0.0000000e+00       6.9014564e-06
       7.8740157e-03       4.1732283e-01       0.0000000e+00       6.4253535e-06
       7.8740157e-03       4.2519685e-01       0.0000000e+00       5.9177195e-06
       7.8740157e-03       4.3307087e-01       0.0000000e+00       5.3804979e-06
       7.8740157e-03       4.4094488e-01       0.0000000e+00       4.8159268e-06
       7.8740157e-03       4.4881890e-01       0.0000000e+00       4.2265204e-06
       7.8740157e-03       4.5669291e-01       0.0000000e+00       3.6150462e-06
       7.8740157e-03       4.6456693e-01       0.0000000e+00       2.9844984e-06
       7.8740157e-03       4.7244094e-01       0.0000000e+00       2.3380682e-06
       7.8740157e-03       4.8031496e-01       0.0000000e+00       1.6791108e-06
       7.8740157e-03       4.8818898e-01       0.0000000e+00       1.0111114e-06
       7.8740157e-03       4.9606299e-01       0.0000000e+00       3.3764915e-07
       7.8740157e-03       5.0393701e-01       0.0000000e+00      -3.3764043e-07
       7.8740157e-03       5.1181102e-01       0.0000000e+00      -1.0111027e-06
       7.8740157e-03       5.1968504e-01       0.0000000e+00      -1.6791021e-06
       7.8740157e-03       5.2755906e-01       0.0000000e+00      -2.3380595e-06
       7.8740157e-03       5.3543307e-01       0.0000000e+00      -2.9844898e-06
       7.8740157e-03       5.4330709e-01       0.0000000e+00      -3.6150375e-06
       7.8740157e-03       5.5118110e-01       0.0000000e+00      -4.2265118e-06
       7.8740157e-03       5.5905512e-01       0.0000000e+00      -4.8159182e-06
       7.8740157e-03       5.6692913e-01       0.0000000e+00      -5.3804894e-06
       7.8740157e-03       5.7480315e-01       0.0000000e+00      -5.9177110e-06
       7.8740157e-03       5.8267717e-01       0.0000000e+00      -6.4253451e-06
       7.8740157e-03       5.9055118e-01       0.0000000e+00      -6.9014480e-06
       7.8740157e-03       5.9842520e-01       0.0000000e+00      -7.3443844e-06
       7.8740157e-03       6.0629921e-01       0.0000000e+00      -7.7528352e-06
       7.8740157e-03       6.1417323e-01       0.0000000e+00      -8.1258006e-06
       7.8740157e-03       6.2204724e-01       0.0000000e+00      -8.4625978e-06
       7.8740157e-03       6.2992126e-01       0.0000000e+00      -8.7628521e-06
       7.8740157e-03       6.3779528e-01       0.0000000e+00      -9.0264847e-06
       7.8740157e-03       6.4566929e-01       0.0000000e+00      -9.2536951e-06
       7.8740157e-03       6.5354331e-01       0.0000000e+00      -9.4449391e-06
       7.8740157e-03       6.6141732e-01       0.0000000e+00      -9.6009052e-06
       7.8740157e-03       6.6929134e-01       0.0000000e+00      -9.7224871e-06
       7.8740157e-03       6.7716535e-01       0.0000000e+00      -9.8107564e-06
       7.8740157e-03       6.8503937e-01       0.0000000e+00      -9.8669336e-06
       7.8740157e-03       6.9291339e-01       0.0000000e+00      -9.8923596e-06
       7.8740157e-03       7.0078740e-01       0.0000000e+00      -9.8884688e-06
       7.8740157e-03       7.0866142e-01       0.0000000e+00      -9.8567622e-06
       7.8740157e-03       7.1653543e-01       0.0000000e+00      -9.7987842e-06
       7.8740157e-03       7.2440945e-01       0.0000000e+00      -9.7160998e-06
       7.8740157e-03       7.3228346e-01       0.0000000e+00      -9.6102760e-06
       7.8740157e-03       7.4015748e-01       0.0000000e+00      -9.4828640e-06
       7.8740157e-03       7.4803150e-01       0.0000000e+00      -9.3353854e-06
       7.8740157e-03       7.5590551e-01       0.0000000e+00      -9.1693198e-06
       7.8740157e-03       7.6377953e-01       0.0000000e+00      -8.9860953e-06
       7.8740157e-03       7.7165354e-01       0.0000000e+00      -8.7870808e-06
       7.8740157e-03       7.7952756e-01       0.0000000e+00      -8.5735805e-06
       7.8740157e-03       7.8740157e-01       0.0000000e+00      -8.3468301e-06
       7.8740157e-03       7.9527559e-01       0.0000000e+00      -8.1079943e-06
       7.8740157e-03       8.0314961e-01       0.0000000e+00      -7.8581658e-06
       7.8740157e-03       8.1102362e-01       0.0000000e+00      -7.5983652e-06
       7.8740157e-03       8.1889764e-01       0.0000000e+00      -7.3295422e-06
       7.8740157e-03       8.2677165e-01       0.0000000e+00      -7.0525770e-06
       7.8740157e-03       8.3464567e-01       0.0000000e+00      -6.7682827e-06
       7.8740157e-03       8.4251969e-01       0.0000000e+00      -6.4774081e-06
       7.8740157e-03       8.5039370e-01       0.0000000e+00      -6.1806404e-06
       7.8740157e-03       8.5826772e-01       0.0000000e+00      -5.8786086e-06
       7.8740157e-03       8.6614173e-01       0.0000000e+00      -5.5718870e-06
       7.8740157e-03       8.7401575e-01       0.0000000e+00      -5.2609986e-06
       7.8740157e-03       8.8188976e-01       0.0000000e+00      -4.9464186e-06
       7.8740157e-03       8.8976378e-01       0.0000000e+00      -4.6285778e-06
       7.8740157e-03       8.9763780e-01       0.0000000e+00      -4.3078662e-06
       7.8740157e-03       9.0551181e-01       0.0000000e+00      -3.9846364e-06
       7.8740157e-03       9.1338583e-01       0.0000000e+00      -3.6592065e-06
       7.8740157e-03       9.2125984e-01       0.0000000e+00      -3.3318636e-06
       7.8740157e-03       9.2913386e-01       0.0000000e+00      -3.0028670e-06
       7.8740157e-03       9.3700787e-01       0.0000000e+00      -2.6724506e-06
       7.8740157e-03       9.4488189e-01       0.0000000e+00      -2.3408264e-06
       7.8740157e-03       9.5275591e-01       0.0000000e+00      -2.0081868e-06
       7.8740157e-03       9.6062992e-01       0.0000000e+00      -1.6747074e-06
       7.8740157e-03       9.6850394e-01       0.0000000e+00      -1.3405495e-06
       7.8740157e-03       9.7637795e-01       0.0000000e+00      -1.0058627e-06
       7.8740157e-03       9.8425197e-01       0.0000000e+00      -6.7078743e-07
       7.8740157e-03       9.9212598e-01       0.0000000e+00      -3.3545694e-07
       7.8740157e-03       1.0000000e+00       0.0000000e+00       0.0000000e+00
       1.5748031e-02       0.0000000e+00       0.0000000e+00       0.0000000e+00
       1.5748031e-02       7.8740157e-03       0.0000000e+00       6.7104076e-07
       1.5748031e-02       1.5748031e-02       0.0000000e+00       1.3418309e-06
       1.5748031e-02       2.3622047e-02       0.0000000e+00       2.0121153e-06
       1.5748031e-02       3.1496063e-02       0.0000000e+00       2.6816295e-06
       1.5748031e-02       3.9370079e-02       0.0000000e+00       3.3500954e-06
       1.5748031e-02       4.7244094e-02       0.0000000e+00       4.0172160e-06
       1.5748031e-02       5.5118110e-02       0.0000000e+00       4.6826713e-06
       1.5748031e-02       6.2992126e-02       0.0000000e+00       5.3461125e-06
       1.5748031e-02       7.0866142e-02       0.0000000e+00       6.0071575e-06
       1.5748031e-02       7.8740157e-02       0.0000000e+00       6.6653853e-06
       1.5748031e-02       8.6614173e-02       0.0000000e+00       7.3203305e-06
       1.5748031e-02       9.4488189e-02       0.0000000e+00       7.9714779e-06
       1.5748031e-02       1.0236220e-01       0.0000000e+00       8.6182563e-06
       1.5748031e-02       1.1023622e-01       0.0000000e+00       9.2600322e-06
       1.5748031e-02       1.1811024e-01       0.0000000e+00       9.8961042e-06
       1.5748031e-02       1.2598425e-01       0.0000000e+00       1.0525696e-05
       1.5748031e-02       1.3385827e-01       0.0000000e+00       1.1147948e-05
       1.5748031e-02       1.4173228e-01       0.0000000e+00       1.1761914e-05
       1.5748031e-02       1.4960630e-01       0.0000000e+00       1.2366553e-05
       1.5748031e-02       1.5748031e-01       0.0000000e+00       1.2960718e-05
       1.5748031e-02       1.6535433e-01       0.0000000e+00       1.3543155e-05
       1.5748031e-02       1.7322835e-01       0.0000000e+00       1.4112492e-05
       1.5748031e-02       1.8110236e-01       0.0000000e+00       1.4667236e-05
       1.5748031e-02       1.8897638e-01       0.0000000e+00       1.5205763e-05
       1.5748031e-02       1.9685039e-01       0.0000000e+00       1.5726314e-05
       1.5748031e-02       2.0472441e-01       0.0000000e+00       1.6226992e-05
       1.5748031e-02       2.1259843e-01       0.0000000e+00       1.6705756e-05
       1.5748031e-02       2.2047244e-01       0.0000000e+00       1.7160422e-05
       1.5748031e-02       2.2834646e-01       0.0000000e+00       1.7588659e-05
       1.5748031e-02       2.3622047e-01       0.0000000e+00       1.7987992e-05
       1.5748031e-02       2.4409449e-01       0.0000000e+00       1.8355811e-05
       1.5748031e-02       2.5196850e-01       0.0000000e+00       1.8689370e-05
       1.5748031e-02       2.5984252e-01       0.0000000e+00       1.8985807e-05
       1.5748031e-02       2.6771654e-01       0.0000000e+00       1.9242153e-05
       1.5748031e-02       2.7559055e-01       0.0000000e+00       1.9455352e-05
       1.5748031e-02       2.8346457e-01       0.0000000e+00       1.9622288e-05
       1.5748031e-02       2.9133858e-01       0.0000000e+00       1.9739810e-05
       1.5748031e-02       2.9921260e-01       0.0000000e+00       1.9804767e-05
       1.5748031e-02       3.0708661e-01       0.0000000e+00       1.9814051e-05
       1.5748031e-02       3.1496063e-01       0.0000000e+00       1.9764633e-05
       1.5748031e-02       3.2283465e-01       0.0000000e+00       1.9653620e-05
       1.5748031e-02       3.3070866e-01       0.0000000e+00       1.9478302e-05
       1.5748031e-02       3.3858268e-01       0.0000000e+00       1.9236210e-05
       1.5748031e-02       3.4645669e-01       0.0000000e+00       1.8925172e-05
       1.5748031e-02       3.5433071e-01       0.0000000e+00       1.8543372e-05
       1.5748031e-02       3.6220472e-01       0.0000000e+00       1.8089408e-05
       1.5748031e-02       3.7007874e-01       0.0000000e+00       1.7562342e-05
       1.5748031e-02       3.7795276e-01       0.0000000e+00       1.6961754e-05
       1.5748031e-02       3.8582677e-01       0.0000000e+00       1.6287786e-05
       1.5748031e-02       3.9370079e-01       0.0000000e+00       1.5541172e-05
       1.5748031e-02       4.0157480e-01       0.0000000e+00       1.4723271e-05
       1.5748031e-02       4.0944882e-01       0.0000000e+00       1.3836079e-05
       1.5748031e-02       4.1732283e-01       0.0000000e+00       1.2882238e-05
       1.5748031e-02       4.2519685e-01       0.0000000e+00       1.1865027e-05
       1.5748031e-02       4.3307087e-01       0.0000000e+00       1.0788345e-05
       1.5748031e-02       4.4094488e-01       0.0000000e+00       9.6566888e-06
       1.5748031e-02       4.4881890e-01       0.0000000e+00       8.4751085e-06
       1.5748031e-02       4.5669291e-01       0.0000000e+00       7.2491659e-06
       1.5748031e-02       4.6456693e-01       0.0000000e+00       5.9848794e-06
       1.5748031e-02       4.7244094e-01       0.0000000e+00       4.6886635e-06
       1.5748031e-02       4.8031496e-01       0.0000000e+00       3.3672634e-06
       1.5748031e-02       4.8818898e-01       0.0000000e+00       2.0276858e-06
       1.5748031e-02       4.9606299e-01       0.0000000e+00       6.7712559e-07
       1.5748031e-02       5.0393701e-01       0.0000000e+00      -6.7710816e-07
       1.5748031e-02       5.1181102e-01       0.0000000e+00      -2.0276684e-06
       1.5748031e-02       5.1968504e-01       0.0000000e+00      -3.3672460e-06
       1.5748031e-02       5.2755906e-01       0.0000000e+00      -4.6886461e-06
       1.5748031e-02       5.3543307e-01       0.0000000e+00      -5.9848621e-06
       1.5748031e-02       5.4330709e-01       0.0000000e+00      -7.2491487e-06
       1.5748031e-02       5.5118110e-01       0.0000000e+00      -8.4750913e-06
       1.5748031e-02       5.5905512e-01       0.0000000e+00      -9.6566717e-06
       1.5748031e-02       5.6692913e-01       0.0000000e+00      -1.0788328e-05
       1.5748031e-02       5.7480315e-01       0.0000000e+00      -1.1865010e-05
       1.5748031e-02       5.8267717e-01       0.0000000e+00      -1.2882221e-05
       1.5748031e-02       5.9055118e-01       0.0000000e+00      -1.3836063e-05
       1.5748031e-02       5.9842520e-01       0.0000000e+00      -1.4723254e-05
       1.5748031e-02       6.0629921e-01       0.0000000e+00      -1.5541156e-05
       1.5748031e-02       6.1417323e-01       0.0000000e+00      -1.6287770e-05
       1.5748031e-02       6.2204724e-01       0.0000000e+00      -1.6961738e-05
       1.5748031e-02       6.2992126e-01       0.0000000e+00      -1.7562326e-05
       1.5748031e-02       6.3779528e-01       0.0000000e+00      -1.8089392e-05
       1.5748031e-02       6.4566929e-01       0.0000000e+00      -1.8543357e-05
       1.5748031e-02       6.5354331e-01       0.0000000e+00      -1.8925156e-05
       1.5748031e-02       6.6141732e-01       0.0000000e+00      -1.9236194e-05
       1.5748031e-02       6.6929134e-01       0.0000000e+00      -1.9478287e-05
       1.5748031e-02       6.7716535e-01       0.0000000e+00      -1.9653605e-05
       1.5748031e-02       6.8503937e-01       0.0000000e+00      -1.9764618e-05
       1.5748031e-02       6.9291339e-01       0.0000000e+00      -1.9814036e-05
       1.5748031e-02       7.0078740e-01       0.0000000e+00      -1.9804753e-05
       1.5748031e-02       7.0866142e-01       0.0000000e+00      -1.9739796e-05
       1.5748031e-02       7.1653543e-01       0.0000000e+00      -1.9622275e-05
       1.5748031e-02       7.2440945e-01       0.0000000e+00      -1.9455339e-05
       1.5748031e-02       7.3228346e-01       0.0000000e+00      -1.9242140e-05
       1.5748031e-02       7.4015748e-01       0.0000000e+00      -1.8985795e-05
       1.5748031e-02       7.4803150e-01       0.0000000e+00      -1.8689358e-05
       1.5748031e-02       7.5590551e-01       0.0000000e+00      -1.8355799e-05
       1.5748031e-02       7.6377953e-01       0.0000000e+00      -1.7987981e-05
       1.5748031e-02       7.7165354e-01       0.0000000e+00      -1.7588647e-05
       1.5748031e-02       7.7952756e-01       0.0000000e+00      -1.7160411e-05
       1.5748031e-02       7.8740157e-01       0.0000000e+00      -1.6705746e-05
       1.5748031e-02       7.9527559e-01       0.0000000e+00      -1.6226981e-05
       1.5748031e-02       8.0314961e-01       0.0000000e+00      -1.5726304e-05
       1.5748031e-02       8.1102362e-01       0.0000000e+00      -1.5205753e-05
       1.5748031e-02       8.1889764e-01       0.0000000e+00      -1.4667226e-05
       1.5748031e-02       8.2677165e-01       0.0000000e+00      -1.4112483e-05
       1.5748031e-02       8.3464567e-01       0.0000000e+00      -1.3543146e-05
       1.5748031e-02       8.4251969e-01       0.0000000e+00      -1.2960709e-05
       1.5748031e-02       8.5039370e-01       0.0000000e+00      -1.2366545e-05
       1.5748031e-02       8.5826772e-01       0.0000000e+00      -1.1761907e-05
       1.5748031e-02       8.6614173e-01       0.0000000e+00      -1.1147941e-05
       1.5748031e-02       8.7401575e-01       0.0000000e+00      -1.0525689e-05
       1.5748031e-02       8.8188976e-01       0.0000000e+00      -9.8960979e-06
       1.5748031e-02       8.8976378e-01       0.0000000e+00      -9.2600263e-06
       1.5748031e-02       8.9763780e-01       0.0000000e+00      -8.6182508e-06
       1.5748031e-02       9.0551181e-01       0.0000000e+00      -7.9714728e-06
       1.5748031e-02       9.1338583e-01       0.0000000e+00      -7.3203258e-06
