#iterations: 72711
#========================================================
#               x[1]                y[2]           Charge[3]        Potential[4]
       7.8740157e-03       6.4566929e-01       0.0000000e+00      -1.3508697e-07
       7.8740157e-03       6.5354331e-01       0.0000000e+00      -1.3134041e-07
       7.8740157e-03       6.6141732e-01       0.0000000e+00      -1.2763541e-07
       7.8740157e-03       6.6929134e-01       0.0000000e+00      -1.2397229e-07
       7.8740157e-03       6.7716535e-01       0.0000000e+00      -1.2035126e-07
       7.8740157e-03       6.8503937e-01       0.0000000e+00      -1.1677239e-07
       7.8740157e-03       6.9291339e-01       0.0000000e+00      -1.1323563e-07
       7.8740157e-03       7.0078740e-01       0.0000000e+00      -1.0974081e-07
       7.8740157e-03       7.0866142e-01       0.0000000e+00      -1.0628766e-07
       7.8740157e-03       7.1653543e-01       0.0000000e+00      -1.0287582e-07
       7.8740157e-03       7.2440945e-01       0.0000000e+00      -9.9504840e-08
       7.8740157e-03       7.3228346e-01       0.0000000e+00      -9.6174179e-08
       7.8740157e-03       7.4015748e-01       0.0000000e+00      -9.2883229e-08
       7.8740157e-03       7.4803150e-01       0.0000000e+00      -8.9631311e-08
       7.8740157e-03       7.5590551e-01       0.0000000e+00      -8.6417680e-08
       7.8740157e-03       7.6377953e-01       0.0000000e+00      -8.3241533e-08
       7.8740157e-03       7.7165354e-01       0.0000000e+00      -8.0102015e-08
       7.8740157e-03       7.7952756e-01       0.0000000e+00      -7.6998220e-08
       7.8740157e-03       7.8740157e-01       0.0000000e+00      -7.3929199e-08
       7.8740157e-03       7.9527559e-01       0.0000000e+00      -7.0893960e-08
       7.8740157e-03       8.0314961e-01       0.0000000e+00      -6.7891473e-08
       7.8740157e-03       8.1102362e-01       0.0000000e+00      -6.4920678e-08
       7.8740157e-03       8.1889764e-01       0.0000000e+00      -6.1980479e-08
       7.8740157e-03       8.2677165e-01       0.0000000e+00      -5.9069756e-08
       7.8740157e-03       8.3464567e-01       0.0000000e+00      -5.6187362e-08
       7.8740157e-03       8.4251969e-01       0.0000000e+00      -5.3332126e-08
       7.8740157e-03       8.5039370e-01       0.0000000e+00      -5.0502857e-08
       7.8740157e-03       8.5826772e-01       0.0000000e+00      -4.7698347e-08
       7.8740157e-03       8.6614173e-01       0.0000000e+00      -4.4917369e-08
       7.8740157e-03       8.7401575e-01       0.0000000e+00      -4.2158683e-08
       7.8740157e-03       8.8188976e-01       0.0000000e+00      -3.9421032e-08
       7.8740157e-03       8.8976378e-01       0.0000000e+00      -3.6703151e-08
       7.8740157e-03       8.9763780e-01       0.0000000e+00      -3.4003761e-08
       7.8740157e-03       9.0551181e-01       0.0000000e+00      -3.1321577e-08
       7.8740157e-03       9.1338583e-01       0.0000000e+00      -2.8655302e-08
       7.8740157e-03       9.2125984e-01       0.0000000e+00      -2.6003634e-08
       7.8740157e-03       9.2913386e-01       0.0000000e+00      -2.3365263e-08
       7.8740157e-03       9.3700787e-01       0.0000000e+00      -2.0738875e-08
       7.8740157e-03       9.4488189e-01       0.0000000e+00      -1.8123148e-08
       7.8740157e-03       9.5275591e-01       0.0000000e+00      -1.5516760e-08
       7.8740157e-03       9.6062992e-01       0.0000000e+00      -1.2918382e-08
       7.8740157e-03       9.6850394e-01       0.0000000e+00      -1.0326684e-08
       7.8740157e-03       9.7637795e-01       0.0000000e+00      -7.7403324e-09
       7.8740157e-03       9.8425197e-01       0.0000000e+00      -5.1579922e-09
       7.8740157e-03       9.9212598e-01       0.0000000e+00      -2.5783272e-09
       7.8740157e-03       1.0000000e+00       0.0000000e+00       0.0000000e+00
       1.5748031e-02       0.0000000e+00       0.0000000e+00       0.0000000e+00
       1.5748031e-02       7.8740157e-03       0.0000000e+00      -2.7451843e-08
       1.5748031e-02       1.5748031e-02       0.0000000e+00      -5.4827772e-08
       1.5748031e-02       2.3622047e-02       0.0000000e+00      -8.2052349e-08
       1.5748031e-02       3.1496063e-02       0.0000000e+00      -1.0905109e-07
       1.5748031e-02       3.9370079e-02       0.0000000e+00      -1.3575091e-07
       1.5748031e-02       4.7244094e-02       0.0000000e+00      -1.6208062e-07
       1.5748031e-02       5.5118110e-02       0.0000000e+00      -1.8797126e-07
       1.5748031e-02       6.2992126e-02       0.0000000e+00      -2.1335662e-07
       1.5748031e-02       7.0866142e-02       0.0000000e+00      -2.3817350e-07
       1.5748031e-02       7.8740157e-02       0.0000000e+00      -2.6236214e-07
       1.5748031e-02       8.6614173e-02       0.0000000e+00      -2.8586647e-07
       1.5748031e-02       9.4488189e-02       0.0000000e+00      -3.0863440e-07
       1.5748031e-02       1.0236220e-01       0.0000000e+00      -3.3061806e-07
       1.5748031e-02       1.1023622e-01       0.0000000e+00      -3.5177395e-07
       1.5748031e-02       1.1811024e-01       0.0000000e+00      -3.7206314e-07
       1.5748031e-02       1.2598425e-01       0.0000000e+00      -3.9145132e-07
       1.5748031e-02       1.3385827e-01       0.0000000e+00      -4.0990888e-07
       1.5748031e-02       1.4173228e-01       0.0000000e+00      -4.2741095e-07
       1.5748031e-02       1.4960630e-01       0.0000000e+00      -4.4393737e-07
       1.5748031e-02       1.5748031e-01       0.0000000e+00      -4.5947259e-07
       1.5748031e-02       1.6535433e-01       0.0000000e+00      -4.7400566e-07
       1.5748031e-02       1.7322835e-01       0.0000000e+00      -4.8753004e-07
       1.5748031e-02       1.8110236e-01       0.0000000e+00      -5.0004347e-07
       1.5748031e-02       1.8897638e-01       0.0000000e+00      -5.1154777e-07
       1.5748031e-02       1.9685039e-01       0.0000000e+00      -5.2204868e-07
       1.5748031e-02       2.0472441e-01       0.0000000e+00      -5.3155557e-07
       1.5748031e-02       2.1259843e-01       0.0000000e+00      -5.4008126e-07
       1.5748031e-02       2.2047244e-01       0.0000000e+00      -5.4764173e-07
       1.5748031e-02       2.2834646e-01       0.0000000e+00      -5.5425589e-07
       1.5748031e-02       2.3622047e-01       0.0000000e+00      -5.5994525e-07
       1.5748031e-02       2.4409449e-01       0.0000000e+00      -5.6473372e-07
       1.5748031e-02       2.5196850e-01       0.0000000e+00      -5.6864730e-07
       1.5748031e-02       2.5984252e-01       0.0000000e+00      -5.7171381e-07
       1.5748031e-02       2.6771654e-01       0.0000000e+00      -5.7396264e-07
       1.5748031e-02       2.7559055e-01       0.0000000e+00      -5.7542448e-07
       1.5748031e-02       2.8346457e-01       0.0000000e+00      -5.7613109e-07
       1.5748031e-02       2.9133858e-01       0.0000000e+00      -5.7611503e-07
       1.5748031e-02       2.9921260e-01       0.0000000e+00      -5.7540948e-07
       1.5748031e-02       3.0708661e-01       0.0000000e+00      -5.7404798e-07
       1.5748031e-02       3.1496063e-01       0.0000000e+00      -5.7206429e-07
       1.5748031e-02       3.2283465e-01       0.0000000e+00      -5.6949215e-07
       1.5748031e-02       3.3070866e-01       0.0000000e+00      -5.6636514e-07
       1.5748031e-02       3.3858268e-01       0.0000000e+00      -5.6271652e-07
       1.5748031e-02       3.4645669e-01       0.0000000e+00      -5.5857911e-07
       1.5748031e-02       3.5433071e-01       0.0000000e+00      -5.5398515e-07
       1.5748031e-02       3.6220472e-01       0.0000000e+00      -5.4896617e-07
       1.5748031e-02       3.7007874e-01       0.0000000e+00      -5.4355295e-07
       1.5748031e-02       3.7795276e-01       0.0000000e+00      -5.3777538e-07
       1.5748031e-02       3.8582677e-01       0.0000000e+00      -5.3166245e-07
       1.5748031e-02       3.9370079e-01       0.0000000e+00      -5.2524212e-07
       1.5748031e-02       4.0157480e-01       0.0000000e+00      -5.1854136e-07
       1.5748031e-02       4.0944882e-01       0.0000000e+00      -5.1158603e-07
       1.5748031e-02       4.1732283e-01       0.0000000e+00      -5.0440093e-07
       1.5748031e-02       4.2519685e-01       0.0000000e+00      -4.9700973e-07
       1.5748031e-02       4.3307087e-01       0.0000000e+00      -4.8943498e-07
       1.5748031e-02       4.4094488e-01       0.0000000e+00      -4.8169813e-07
       1.5748031e-02       4.4881890e-01       0.0000000e+00      -4.7381948e-07
       1.5748031e-02       4.5669291e-01       0.0000000e+00      -4.6581825e-07
       1.5748031e-02       4.6456693e-01       0.0000000e+00      -4.5771256e-07
       1.5748031e-02       4.7244094e-01       0.0000000e+00      -4.4951946e-07
       1.5748031e-02       4.8031496e-01       0.0000000e+00      -4.4125497e-07
       1.5748031e-02       4.8818898e-01       0.0000000e+00      -4.3293407e-07
       1.5748031e-02       4.9606299e-01       0.0000000e+00      -4.2457075e-07
       1.5748031e-02       5.0393701e-01       0.0000000e+00      -4.1617806e-07
       1.5748031e-02       5.1181102e-01       0.0000000e+00      -4.0776812e-07
       1.5748031e-02       5.1968504e-01       0.0000000e+00      -3.9935214e-07
       1.5748031e-02       5.2755906e-01       0.0000000e+00      -3.9094049e-07
       1.5748031e-02       5.3543307e-01       0.0000000e+00      -3.8254273e-07
       1.5748031e-02       5.4330709e-01       0.0000000e+00      -3.7416762e-07
       1.5748031e-02       5.5118110e-01       0.0000000e+00      -3.6582317e-07
       1.5748031e-02       5.5905512e-01       0.0000000e+00      -3.5751671e-07
       1.5748031e-02       5.6692913e-01       0.0000000e+00      -3.4925486e-07
       1.5748031e-02       5.7480315e-01       0.0000000e+00      -3.4104361e-07
       1.5748031e-02       5.8267717e-01       0.0000000e+00      -3.3288834e-07
       1.5748031e-02       5.9055118e-01       0.0000000e+00      -3.2479387e-07
       1.5748031e-02       5.9842520e-01       0.0000000e+00      -3.1676446e-07
       1.5748031e-02       6.0629921e-01       0.0000000e+00      -3.0880387e-07
       1.5748031e-02       6.1417323e-01       0.0000000e+00      -3.0091539e-07
       1.5748031e-02       6.2204724e-01       0.0000000e+00      -2.9310184e-07
       1.5748031e-02       6.2992126e-01       0.0000000e+00      -2.8536563e-07
       1.5748031e-02       6.3779528e-01       0.0000000e+00      -2.7770876e-07
       1.5748031e-02       6.4566929e-01       0.0000000e+00      -2.7013288e-07
       1.5748031e-02       6.5354331e-01       0.0000000e+00      -2.6263928e-07
       1.5748031e-02       6.6141732e-01       0.0000000e+00      -2.5522893e-07
       1.5748031e-02       6.6929134e-01       0.0000000e+00      -2.4790250e-07
       1.5748031e-02       6.7716535e-01       0.0000000e+00      -2.4066037e-07
       1.5748031e-02       6.8503937e-01       0.0000000e+00      -2.3350269e-07
       1.5748031e-02       6.9291339e-01       0.0000000e+00      -2.2642932e-07
       1.5748031e-02       7.0078740e-01       0.0000000e+00      -2.1943995e-07
       1.5748031e-02       7.0866142e-01       0.0000000e+00      -2.1253402e-07
       1.5748031e-02       7.1653543e-01       0.0000000e+00      -2.0571079e-07
       1.5748031e-02       7.2440945e-01       0.0000000e+00      -1.9896936e-07
       1.5748031e-02       7.3228346e-01       0.0000000e+00      -1.9230865e-07
       1.5748031e-02       7.4015748e-01       0.0000000e+00      -1.8572743e-07
       1.5748031e-02       7.4803150e-01       0.0000000e+00      -1.7922434e-07
       1.5748031e-02       7.5590551e-01       0.0000000e+00      -1.7279788e-07
       1.5748031e-02       7.6377953e-01       0.0000000e+00      -1.6644644e-07
       1.5748031e-02       7.7165354e-01       0.0000000e+00      -1.6016831e-07
       1.5748031e-02       7.7952756e-01       0.0000000e+00      -1.5396167e-07
       1.5748031e-02       7.8740157e-01       0.0000000e+00      -1.4782462e-07
       1.5748031e-02       7.9527559e-01       0.0000000e+00      -1.4175517e-07
       1.5748031e-02       8.0314961e-01       0.0000000e+00      -1.3575126e-07
       1.5748031e-02       8.1102362e-01       0.0000000e+00      -1.2981076e-07
       1.5748031e-02       8.1889764e-01       0.0000000e+00      -1.2393149e-07
       1.5748031e-02       8.2677165e-01       0.0000000e+00      -1.1811119e-07
       1.5748031e-02       8.3464567e-01       0.0000000e+00      -1.1234757e-07
       1.5748031e-02       8.4251969e-01       0.0000000e+00      -1.0663829e-07
       1.5748031e-02       8.5039370e-01       0.0000000e+00      -1.0098096e-07
       1.5748031e-02       8.5826772e-01       0.0000000e+00      -9.5373165e-08
       1.5748031e-02       8.6614173e-01       0.0000000e+00      -8.9812450e-08
       1.5748031e-02       8.7401575e-01       0.0000000e+00      -8.4296331e-08
